Date,Fuel_Used_Liters,Coal_Mined_Tonnes,CO2_Emitted_kg,Trapped_Carbon_kg,Potential_CO2_from_Coal_kg
2000-10-22,12662.082768857023,35660.04616101166,33934.38182053682,12481016.156354079,45805329.29381947
2000-10-23,13635.053089128862,27852.029788192172,36541.942278865354,9748210.42586726,35775932.262932844
2000-10-24,13990.493642294228,40826.3505205711,37494.522961348535,14289222.682199884,52441447.24367357
2000-10-25,12114.70743983009,33355.932996997624,32467.415938744645,11674576.548949167,42845695.93464344
2000-10-26,10609.349504944425,39951.67705260347,28433.05667325106,13983086.968411213,51317929.17406915
2000-10-27,11439.74376112674,31692.193564830377,30658.513279819665,11092267.747690631,40708622.63402461
2000-10-28,13176.091888221536,27153.182572439313,35311.92626043372,9503613.90035376,34878263.0142983
2000-10-29,13132.928054951284,26909.5933523997,35196.247187269444,9418357.673339894,34565372.66115741
2000-10-30,12701.211034389424,28019.37184673292,34039.24557216366,9806780.146356521,35990883.137128435
2000-10-31,9706.061863812502,34818.20482824227,26012.245795017505,12186371.689884795,44723984.1018772
2000-11-01,11271.40854909004,23807.90171145485,30207.37491156131,8332765.599009197,30581249.748363752
2000-11-02,11175.262182070086,27411.613073002904,29949.702647947834,9594064.575551016,35210216.99227223
2000-11-03,10820.433016018029,30303.615523809123,28998.76048292832,10606265.433333192,38924994.14033281
2000-11-04,13155.15837660965,23584.375324358494,35255.82444931386,8254531.363525472,30294130.10413848
2000-11-05,16919.120845281086,25719.641131491913,45343.24386535331,9001874.396022169,33036879.03340136
2000-11-06,9481.255236906587,28462.408048916586,25409.764034909655,9961842.817120804,36559963.13883335
2000-11-07,12307.168148107587,34806.83767315683,32983.210636928336,12182393.185604889,44709382.991169944
2000-11-08,11165.627640059893,20363.625470098377,29923.882075360514,7127268.914534431,26157076.91634136
2000-11-09,13692.147276935259,31819.921391658027,36694.95470218649,11136972.48708031,40872689.02758473
2000-11-10,14911.42475128834,25947.61694531232,39962.61833345275,9081665.93085931,33329713.966253668
2000-11-11,11701.051931882617,35766.34186662534,31358.819177445417,12518219.653318867,45941866.12768024
2000-11-12,9478.929697114507,36773.64448196315,25403.53158826688,12870775.568687102,47235746.33708166
2000-11-13,14950.8550992832,24849.851394064994,40068.29166607898,8697447.987922747,31919634.11567648
2000-11-14,12744.963577694358,21762.6382422633,34156.502388220884,7616923.384792154,27954108.822187204
2000-11-15,13230.698317415343,29342.70264755285,35458.27149067312,10269945.926643498,37690701.55078164
2000-11-16,9145.047118244951,21828.827052949397,24508.72627689647,7640089.4685322875,28039128.349513493
2000-11-17,10212.546426320396,22453.741502399003,27369.62442253866,7858809.525839651,28841830.959831517
2000-11-18,8993.24825989153,32718.846204372716,24101.905336509302,11451596.17153045,42027357.94951675
2000-11-19,16237.442225638206,26762.976505836505,43516.345164710394,9367041.777042776,34377043.32174699
2000-11-20,11798.47440181696,34493.926142207034,31619.911396869455,12072874.149772462,44307448.129664935
2000-11-21,14579.402077969788,30021.131594413444,39072.79756895903,10507396.058044706,38562143.533024065
2000-11-22,11055.834913455788,38255.26261266561,29629.637568061517,13389341.914432961,49138884.825968966
2000-11-23,16496.040938829075,30883.986065886813,44209.38971606192,10809395.123060385,39670480.10163161
2000-11-24,13355.22789754297,32401.777901856698,35792.010765415165,11340622.265649844,41620083.71493493
2000-11-25,14100.465248488306,40021.456546689515,37789.24686594866,14007509.79134133,51407560.93422268
2000-11-26,13548.515012389382,35834.32749473778,36310.02023320355,12542014.623158222,46029193.666990675
2000-11-27,12778.102852696977,43164.67050616875,34245.3156452279,15107634.677159062,55445019.265173756
2000-11-28,12543.393218884848,30962.09530757841,33616.29382661139,10836733.357652443,39770811.42258447
2000-11-29,13896.641893889935,33236.15682219554,37243.000275625025,11632654.887768438,42691843.438110165
2000-11-30,16686.85170479954,34075.5383142625,44720.762568862774,11926438.409991875,43770028.96467018
2000-12-01,13646.130874427468,34447.90180296422,36571.63074346562,12056765.631037476,44248329.865907535
2000-12-02,13850.256575760734,42719.66056961254,37118.68762303877,14951881.199364388,54873404.001667306
2000-12-03,15631.472267602725,38047.830859531765,41892.345677175304,13316740.800836118,48872438.73906855
2000-12-04,13625.385377749639,48679.192850646556,36516.032812369034,17037717.497726295,62528423.2166555
2000-12-05,11601.995364528351,44826.28225617209,31093.347576935983,15689198.78966023,57579359.55805305
2000-12-06,15435.47350600007,29787.99586385201,41367.06899608019,10425798.552348204,38262680.687117904
2000-12-07,15167.574154323594,38291.409905400345,40649.098733587234,13401993.466890119,49185316.02348673
2000-12-08,19515.3759559623,49556.35157652475,52301.20756197897,17344723.051783662,63655133.60004604
2000-12-09,11918.072135332633,32346.860819515223,31940.43332269146,11321401.286830328,41549542.72266731
2000-12-10,15962.770200119272,35355.11300450341,42780.22413631965,12374289.551576192,45413642.65428462
2000-12-11,16963.11930647135,33588.03011347,45461.159741343225,11755810.539714498,43143824.68075221
2000-12-12,14133.711332679737,35878.644074113356,37878.3463715817,12557525.425939674,46086118.3131986
2000-12-13,13002.026733260584,45867.152284804644,34845.431645138364,16053503.299681624,58916357.10983156
2000-12-14,16439.56032141324,33268.133085647656,44058.02166138748,11643846.57997668,42732916.94851442
2000-12-15,17988.11490726434,45752.78753215099,48208.14795146843,16013475.636252847,58769455.585047945
2000-12-16,17455.87975713871,48729.862477885756,46781.75774913175,17055451.867260013,62593508.352844246
2000-12-17,16297.712019319837,46732.867703645876,43677.86821177717,16356503.696276056,60028368.56533312
2000-12-18,21229.52095580036,47922.37553931936,56895.11616154497,16772831.438761774,61556291.380255714
2000-12-19,18088.194867840986,46378.271078645725,48476.36224581385,16232394.877526002,59572889.200520426
2000-12-20,18633.152026506614,47447.32993493194,49936.84743103773,16606565.47722618,60946095.30142008
2000-12-21,19341.041060452422,45807.174008419606,51833.9900420125,16032510.90294686,58839315.01381497
2000-12-22,20168.016686714855,45820.82865838844,54050.284720395815,16037290.030435953,58856854.41169995
2000-12-23,20240.238398756414,48095.21555348549,54243.83890866719,16833325.44371992,61778304.37845211
2000-12-24,22418.154131454816,52486.22238668646,60080.65307229891,18370177.835340258,67418552.65569875
2000-12-25,20899.296680434538,52654.362813012915,56010.11510356457,18429026.984554518,67634529.03331508
2000-12-26,19803.63933705433,50457.74897413221,53073.75342330561,17660212.140946273,64812978.55727282
2000-12-27,19790.9927434143,53200.6757062392,53039.86055235033,18620236.497183718,68336267.94466424
2000-12-28,16860.254785098994,47988.83403344056,45185.48282406531,16796091.911704194,61641657.31595439
2000-12-29,19512.25784212047,51162.34303174418,52292.851016882865,17906820.061110463,65718029.6242754
2000-12-30,19716.802273840753,47156.04019662562,52841.03009389322,16504614.068818966,60571933.6325656
2000-12-31,21042.673619265726,60886.625497444744,56394.36529963215,21310318.92410566,78208870.45146777
2001-01-01,21233.007437934084,54148.47252546171,56904.45993366335,18951965.3839116,69553712.95895557
2001-01-02,17698.38517793184,55505.29501534028,47431.67227685733,19426853.255369097,71296551.44720459
2001-01-03,15321.322628621318,54957.46299399973,41061.144644705135,19235112.047899906,70592861.21579266
2001-01-04,18042.419583813542,57992.8340868649,48353.684484620295,20297491.930402715,74491795.38457796
2001-01-05,17853.148808664148,48725.09639686381,47846.43880721992,17053783.738902334,62587386.32177156
2001-01-06,20037.756880019337,58221.394187970516,53701.18843845183,20377487.96578968,74785380.83444813
2001-01-07,17478.86971850834,59896.17047742139,46843.37084560235,20963659.667097483,76936630.97824776
2001-01-08,21850.320337364064,53894.14869173268,58558.85850413569,18862952.042106435,69227033.99453062
2001-01-09,19937.754126856144,53112.831394917026,53433.18105997447,18589490.988220956,68223431.92677091
2001-01-10,20518.708757836182,63948.27213280222,54990.13947100097,22381895.246480778,82141555.55458446
2001-01-11,22310.3455814179,66010.15973761545,59791.72615819998,23103555.908165406,84790050.18296704
2001-01-12,26241.863607463343,64078.726499807504,70328.19446800176,22427554.274932627,82309124.18900274
2001-01-13,24520.502269666904,51966.47018289643,65714.9460827073,18188264.56401375,66750930.94993046
2001-01-14,22802.597997414014,59712.70832474871,61110.96263306956,20899447.913662046,76700973.84313971
2001-01-15,21388.74816909797,59450.21735079985,57321.845093182565,20807576.072779946,76363804.1871024
2001-01-16,20020.87265135177,69790.53538614903,53655.93870562274,24426687.38515216,89645942.70350844
2001-01-17,20908.702631783548,74987.15490337543,56035.32305317991,26245504.2161814,96321000.47338574
2001-01-18,20596.30732504428,73028.9708361531,55198.10363111867,25560139.79265358,93805713.03903863
2001-01-19,25194.81374362431,68747.42376145447,67522.10083291316,24061598.31650906,88306065.82158825
2001-01-20,22970.24953511139,62526.239520489005,61560.26875409853,21884183.83217115,80314954.66406812
2001-01-21,24353.560363165292,63045.91185474639,65267.54177328299,22066069.149161234,80982473.77742173
2001-01-22,20490.473697540012,65383.55000645293,54914.46950940724,22884242.502258524,83985169.98328878
2001-01-23,22499.91305098514,75909.79156770378,60299.766976640174,26568427.048696324,97506127.2687155
2001-01-24,29017.93161401742,65881.71660310787,77768.05672556668,23058600.811087754,84625064.97669205
2001-01-25,23325.506234677938,69669.20665299891,62512.35670893687,24384222.328549616,89490095.94577709
2001-01-26,26776.673585284912,64039.73929625085,71761.48520856356,22413908.753687795,82259045.1260342
2001-01-27,22814.44710828712,61572.960919387755,61142.71825020949,21550536.321785714,79090468.30095357
2001-01-28,26771.420570205373,65381.22314366385,71747.4071281504,22883428.100282345,83982181.1280362
2001-01-29,25700.71003965597,79353.28748808824,68877.902906278,27773650.620830886,101929297.77844936
2001-01-30,23101.062844957374,74679.15442990865,61910.84842448577,26137704.050468024,95925373.86521764
2001-01-31,27969.673810867258,68870.28398440397,74958.72581312426,24104599.394541387,88463879.77796689
2001-02-01,22864.176341065424,79585.91168283229,61275.99259405534,27855069.0889913,102228103.55659807
2001-02-02,24726.68897802111,72056.69805000641,66267.52646109658,25219844.31750224,92556828.64523323
2001-02-03,23182.24613903559,76508.63091553535,62128.41965261538,26778020.820437368,98275336.41100514
2001-02-04,24290.23248485721,70235.50176025905,65097.82305941733,24582425.616090667,90217502.01105274
2001-02-05,23685.090703788283,70042.86694388268,63476.043086152604,24515003.430358935,89970062.5894173
2001-02-06,24613.366919564753,67608.81802143919,65963.82334443353,23663086.307503715,86843526.74853863
2001-02-07,26507.46552575183,68308.92350969746,71040.00760901491,23908123.228394106,87742812.24820636
2001-02-08,26826.46587234925,64209.94399159868,71894.92853789599,22473480.397059537,82477673.05720851
2001-02-09,26651.030496250853,61895.03751331995,71424.76172995228,21663263.12966198,79504175.68585947
2001-02-10,21000.225435873595,69183.18686115349,56280.60416814124,24214115.401403718,88865803.52315164
2001-02-11,24973.620609121295,75918.57055895368,66929.30323244508,26571499.695633788,97517403.882976
2001-02-12,25870.559547685494,65625.73866917801,69333.09958779713,22969008.534212302,84296261.32055914
2001-02-13,28088.437335314364,63180.608022487235,75277.0120586425,22113212.807870533,81155491.00488485
2001-02-14,28778.751831956568,66494.45793871213,77127.0549096436,23273060.278549246,85412131.22227573
2001-02-15,25208.408289695544,69108.84252676743,67558.53421638407,24188094.8843686,88770308.22563276
2001-02-16,26520.585747363988,64930.001157849976,71075.16980293549,22725500.40524749,83402586.48725829
2001-02-17,21928.846416790024,71403.18498779829,58769.308396997265,24991114.745729398,91717391.11682689
2001-02-18,25377.161336942623,65078.98728153804,68010.79238300624,22777645.548538312,83593959.1631356
2001-02-19,26585.394704830047,74415.77917547426,71248.85780894454,26045522.711415995,95587068.3508967
2001-02-20,31182.67409295865,69848.6475642131,83569.56656912918,24447026.647474583,89720587.79623172
2001-02-21,28719.702357351136,78181.33644296366,76968.80231770105,27363467.755037278,100423926.66098681
2001-02-22,27832.549616500815,69075.62058414327,74591.23297222219,24176467.20445014,88727634.64033201
2001-02-23,29385.403967074904,67877.69385600052,78752.88263176075,23757192.849600185,87188897.75803268
2001-02-24,28224.793070175587,66335.33632566898,75642.44542807058,23217367.71398414,85207739.5103218
2001-02-25,28580.995500014895,65739.80243398923,76597.06794003992,23008930.851896226,84442776.22645915
2001-02-26,26588.493536609145,75976.18809098205,71257.16267811251,26591665.831843715,97591413.60286643
2001-02-27,29723.069787452376,59317.93392377981,79657.82703037237,20761276.873322934,76193886.12509516
2001-02-28,27111.897305571845,66908.7320920968,72659.88477893255,23418056.232233882,85944266.37229834
2001-03-01,29130.272850965346,70269.16487235237,78069.13124058713,24594207.705323324,90260742.2785366
2001-03-02,30146.99211494361,71157.99652646753,80793.93886804888,24905298.784263633,91402446.53824753
2001-03-03,27804.63017402567,57667.139812442016,74516.40886638881,20183498.934354704,74073441.08908176
2001-03-04,26360.531644310595,65548.3340477726,70646.2248067524,22941916.91672041,84196835.0843639
2001-03-05,30113.373590941243,63835.51243577567,80703.84122372254,22342429.352521487,81996715.72375385
2001-03-06,29654.67802888456,61660.122424292436,79474.53711741063,21581042.848502353,79202427.25400363
2001-03-07,30776.917931502092,72197.3071760167,82482.14005642562,25269057.51160584,92737441.06759343
2001-03-08,28449.25300510552,55982.1190320356,76243.9980536828,19593741.66121246,71909031.89664972
2001-03-09,29381.460858372957,53253.89481719752,78742.31510043953,18638863.186019134,68404627.89269023
2001-03-10,31268.951691352944,60920.585107768035,83800.7905328259,21322204.78771881,78252491.57092804
2001-03-11,29350.74255547556,57348.66270131869,78659.9900486745,20072031.94546154,73664357.23984386
2001-03-12,28441.272825153665,61167.7870283349,76222.61117141183,21408725.45991721,78570022.43789616
2001-03-13,27628.649195628077,69257.3675211054,74044.77984428326,24240078.632386893,88961088.5808599
